customer_id,age,gender,income_bracket,region,household_size,tenure,payment_history,monthly_consumption,customer_satisfaction_score,complaints_last_year,churn_risk_score,flag_unsatisfied,treatment,effect,churn_prob,churned,post_intervention_satisfaction
5178,38.50135737579919,M,bajo,urbano,1,8.962615622471791,1,44.31242273843998,3.261249214832768,3,0.475986173488878,0,0,0.3,0.475986173488878,1,2.9051391305142134
5179,40.1883735514931,M,bajo,urbano,4,1.923436393904308,0,63.42772926773106,5.658370597142251,1,0.2508104174833869,1,0,0.3,0.2508104174833869,1,5.57555291266121
5180,42.62391168108757,M,medio,urbano,2,0.0,3,61.534482207061515,5.568000051826216,3,0.5811948093406689,1,0,0.2,0.5811948093406689,1,5.121446360932776
5181,34.64415381718786,F,medio,urbano,3,1.5941684599955663,0,84.77870260921694,5.716191576396423,1,0.1180521998724925,1,1,0.3,0.08263653991074475,0,6.097925579596564
5182,37.592328414094816,F,medio,rural,3,5.448835922087543,0,58.478196149325456,7.775345606470795,1,0.09093966041992524,0,0,0.3,0.09093966041992524,1,7.569643466609318
5183,44.41012492648723,Otro,medio,urbano,1,8.472014721901962,1,51.49997289830179,6.232512828339221,0,0.11036707255795832,1,1,0.3,0.07725695079057082,0,6.831528230957018
5184,52.485170711738064,F,medio,urbano,1,6.271868340741603,1,52.82250350841933,4.130964328783811,2,0.3016418153842142,0,0,0.3,0.3016418153842142,0,3.9910575210342185
5185,18.0,M,medio,rural,2,0.0,0,65.12311494805147,4.96354268386527,1,0.16468751950770166,0,0,0.3,0.16468751950770166,0,5.4354204441216725
5186,35.57272673162245,M,alto,urbano,3,4.021886179894374,0,92.6992527803655,8.19111478529074,2,0.12299806296915695,0,0,0.3,0.12299806296915695,1,7.555634729255679
5187,42.565705527292764,Otro,alto,rural,1,10.738877836249502,3,75.7828609888935,4.477598228803642,4,0.4148591173277747,0,0,0.3,0.4148591173277747,1,3.631305275785319
5188,28.984286744671167,F,medio,urbano,2,3.933134207168157,2,54.93558180066052,9.127274568471627,1,0.08441433829296192,0,0,0.3,0.08441433829296192,0,8.984430984380797
5189,60.7740355812076,F,medio,rural,3,7.676487628595896,2,49.191318864664275,3.293317883932535,0,0.24385902665048348,1,1,0.3,0.1707013186553384,0,5.161356677438082
5190,32.375081437255155,M,medio,rural,1,9.63031158205763,0,64.26871860938869,7.70881471746446,0,0.13883889704026603,1,0,0.3,0.13883889704026603,0,7.154670729163441
5191,39.504487755912606,F,bajo,urbano,1,4.934522266335547,2,47.00750539869634,2.0837127471682733,5,0.6957180282720022,1,0,0.2,0.6957180282720022,1,2.180155600511687
5192,46.67226516210749,F,bajo,urbano,2,0.10850272450220544,1,57.41564961923415,1.0,5,0.569333248999665,0,0,0.2,0.569333248999665,0,1.2169508192533085
5193,32.90458253437727,M,alto,urbano,2,0.0,1,56.55806327748704,6.512807265120301,1,0.13857800192465192,0,0,0.3,0.13857800192465192,0,6.8075854590304425
5194,18.0,M,alto,urbano,3,2.274710224916225,3,67.9091388738647,1.4836687402530737,2,0.7988633037596186,0,0,0.2,0.7988633037596186,1,1.1386776967004095
5195,34.8561456770016,M,medio,urbano,5,0.0,1,65.51956603026935,7.492808262381819,1,0.49183065087261646,1,1,0.3,0.3442814556108315,1,8.651000490519317
5196,52.353286671124486,F,medio,urbano,1,8.964810588062932,1,62.41278623652578,7.405194854721195,2,0.057947280499983225,1,0,0.3,0.057947280499983225,0,6.741323580707901
5197,35.95725847857834,M,bajo,rural,4,1.8515478125472908,3,39.17513464898804,3.1025922639119403,1,0.48852880490126177,0,0,0.3,0.48852880490126177,0,3.2571865100368704
5198,29.84278838249226,M,medio,rural,2,6.501706072515636,1,46.16778560397231,4.747328029913291,1,0.21112013555984877,0,1,0.3,0.14778409489189412,0,5.842757248170344
5199,51.10806651403266,M,medio,rural,3,7.724151902439822,1,67.57457716658587,2.1782605195488465,0,0.31219828499997654,0,1,0.3,0.21853879949998356,0,2.9754569651300513
5200,36.03070124772337,F,medio,urbano,4,0.0,1,50.43880793274191,3.0688125307607046,0,0.20819770422247438,1,1,0.3,0.14573839295573207,0,4.287254050446523
5201,33.878070236197395,M,alto,urbano,3,6.5182831852229866,4,77.72886308357532,2.55005754546292,5,0.6726499646769738,1,1,0.2,0.5381199717415791,0,3.4593439281021596
5202,41.79347307595972,M,bajo,rural,1,9.44948727069484,2,39.360059312073936,2.8575870797111476,5,0.2948344985503985,0,0,0.3,0.2948344985503985,0,2.9140209917191213
5203,49.249002515425445,F,medio,urbano,1,3.0193005740568664,0,28.339732394204265,6.27199853457743,2,0.04957698143965369,1,1,0.3,0.03470388700775758,0,7.29334371042784
5204,68.58056238079055,F,medio,urbano,3,8.307746432803746,4,75.78279603940635,6.335199553381736,6,0.4560653568453137,1,0,0.3,0.4560653568453137,1,5.890252644266498
5205,49.926833291889075,M,alto,urbano,2,8.492519206256686,0,50.13569954860951,5.711707926188317,0,0.2484083610585262,0,1,0.3,0.17388585274096832,0,6.380669846613031
5206,53.918079596660135,F,alto,urbano,3,9.828760603936782,1,80.6177087522791,5.723506789046777,2,0.0967816986053023,0,0,0.3,0.0967816986053023,0,5.695419215855215
5207,33.92840561214574,F,medio,urbano,2,10.845418038425835,1,69.96061183436392,5.87916182847387,1,0.09353833308557066,0,0,0.3,0.09353833308557066,0,7.12027365691419
5208,27.689582728366283,M,alto,urbano,2,5.210642205307907,1,73.07892637427136,4.104038320537956,3,0.17736514419170676,1,1,0.3,0.12415560093419473,0,4.842260917910887
5209,40.74797619542947,M,medio,urbano,3,12.351947407989353,0,74.75761986678208,6.184482656303126,2,0.09021599089467092,1,1,0.3,0.06315119362626964,0,7.711118596775016
5210,41.286038983115155,F,bajo,urbano,3,5.3154407184201,2,39.81296338272337,3.70107898180935,2,0.28438897513364303,1,1,0.3,0.19907228259355012,0,5.035129470127921
5211,27.057847103624834,M,medio,rural,3,3.562449423705014,1,57.30595991606318,8.010426069969185,2,0.06092634223880082,1,0,0.3,0.06092634223880082,0,7.886686928681819
5212,37.89646564115185,M,bajo,urbano,2,2.8749067246946516,0,62.279503126691935,5.004232524757453,2,0.14842378972486395,1,0,0.3,0.14842378972486395,0,5.257748421320361
5213,44.79181122062957,F,medio,urbano,2,4.390553470400716,1,74.85702623425993,6.000330671363032,0,0.03243965255585683,0,1,0.3,0.02270775678909978,0,7.045342164268715
5214,44.32472074021696,F,alto,urbano,3,6.306245139790634,0,96.32970630071554,6.005448902810531,1,0.035483487930950124,0,0,0.3,0.035483487930950124,0,6.152113137023232
5215,46.05145424061127,F,medio,urbano,4,4.462778348890346,2,64.44545220835852,4.4292433522323815,1,0.07114209826705253,0,0,0.3,0.07114209826705253,0,4.794480697751962
5216,43.49157676164931,M,bajo,urbano,3,0.0,3,54.82187541531319,4.846951440181545,4,0.33382646996752624,0,1,0.3,0.23367852897726835,0,6.069827438642997
5217,33.91589608875933,F,bajo,urbano,5,1.7827771736054094,4,73.83919970468858,3.036204983640317,1,0.3844780443403232,0,0,0.3,0.3844780443403232,0,2.771740412461959
5218,33.83319248021388,M,bajo,urbano,1,6.996720872243364,2,41.66870914006622,4.451899945190268,1,0.24005305335184754,0,0,0.3,0.24005305335184754,0,4.757360541377583
5219,25.61258322407349,F,bajo,urbano,5,2.3409437054845923,2,43.58758073436787,4.194200977185668,4,0.5839038897589162,1,1,0.2,0.46712311180713295,1,4.783151046857154
5220,61.417300470221136,F,bajo,urbano,3,9.518688536704587,4,62.4370917902819,6.929306289924413,4,0.07908173043083024,0,0,0.3,0.07908173043083024,0,6.8418531058100704
5221,40.161404375431516,F,medio,rural,4,2.741946088369192,2,68.4285387560007,4.789049323468242,2,0.43728821490352965,0,1,0.3,0.30610175043247073,0,5.815267827700853
5222,37.301763330461775,M,medio,urbano,2,5.459203700269494,0,64.06384336744351,7.075678031193295,1,0.07009130291528148,0,0,0.3,0.07009130291528148,0,7.575558707187556
5223,28.854495022570497,F,medio,urbano,3,7.7468738218376725,0,73.27256136536491,4.938676016447671,3,0.25992449609837454,0,0,0.3,0.25992449609837454,1,3.9405437807475376
5224,75.22789482793334,F,bajo,rural,3,16.24769809069919,3,62.05037786184399,3.7341823639346625,2,0.24638779118696047,0,0,0.3,0.24638779118696047,1,2.5046098531752468
5225,27.120063613325254,F,medio,urbano,3,3.521619452975294,0,69.28038918645412,7.603732265705367,0,0.083137789760532,0,0,0.3,0.083137789760532,0,7.470557373883212
5226,34.85382489272712,M,bajo,urbano,2,1.4095928466684562,3,52.44665471342183,4.620018334242902,4,0.5082413506101345,0,0,0.2,0.5082413506101345,0,4.234550046467274
5227,44.99004203543272,F,bajo,urbano,2,11.299602596200767,3,56.37531286543791,6.989954175078168,5,0.25666938068315237,0,0,0.3,0.25666938068315237,0,7.084133757642875
5228,47.20255558893133,M,medio,urbano,3,9.618239191571114,0,54.582185506380114,5.203291735027204,2,0.458952073875179,1,0,0.3,0.458952073875179,1,4.054919338724337
5229,51.49518466258821,F,bajo,urbano,4,2.8565048515649787,1,56.62971005324652,8.066276654785547,0,0.37140642506791466,1,0,0.3,0.37140642506791466,0,7.567295918483083
5230,61.69130209323116,F,medio,urbano,2,4.0678778114159915,0,52.60285718832464,5.934238427845664,1,0.1053020487867263,0,0,0.3,0.1053020487867263,0,6.5836381680958835
5231,46.07389186552855,M,alto,urbano,2,1.9384840238864598,1,68.20167612426167,5.625464515961616,3,0.4759755266266845,0,0,0.3,0.4759755266266845,1,5.328302764002224
5232,27.32763040039999,M,medio,rural,4,0.9845211154224796,1,67.49006839132105,6.157755227037262,1,0.1772991041910005,0,0,0.3,0.1772991041910005,0,6.28865347217564
5233,36.916658498538624,M,medio,urbano,3,7.088680160073636,0,47.23156124671006,5.681890534446418,0,0.13790629939001953,0,0,0.3,0.13790629939001953,0,5.847608895929087
5234,43.693988470166616,F,bajo,urbano,2,8.372652096169134,3,43.17523035542571,5.536094311538637,2,0.12253208060153145,1,0,0.3,0.12253208060153145,0,5.556494924589248
5235,64.81871249806989,M,alto,urbano,1,10.98590203515787,0,75.45016567737716,6.096102363075611,0,0.1326156688022639,0,0,0.3,0.1326156688022639,1,5.684782054407111
5236,23.226334258908437,M,bajo,urbano,3,1.2239046142140853,5,51.45948318777528,2.308691700939065,1,0.6405559253055537,1,0,0.2,0.6405559253055537,0,1.383604717617093
5237,54.43091806270273,F,bajo,urbano,2,15.000107744584298,3,51.21088811221526,4.1151663927717435,1,0.2843228544645163,0,0,0.3,0.2843228544645163,0,4.85549767155354
5238,42.158972434557,M,bajo,rural,1,5.533758600333041,3,66.00768145441272,1.0,4,0.5096641783820741,1,0,0.2,0.5096641783820741,0,1.0
5239,50.05396642275377,M,medio,urbano,3,6.7498372830072135,0,68.7760726278579,5.043117149098106,4,0.04114896246873344,0,0,0.3,0.04114896246873344,0,4.967658863487576
5240,38.77606340036881,F,medio,rural,2,3.232476961408171,1,75.9681426306077,6.2258563118619685,1,0.4112022807125703,0,0,0.3,0.4112022807125703,1,6.103160692337076
5241,29.890808438484083,M,alto,urbano,2,9.614141610933954,1,72.79023989910192,7.743557584703113,1,0.03880861604889112,0,0,0.3,0.03880861604889112,0,8.655109748008572
5242,49.010473352815985,M,medio,urbano,2,8.9647944011975,0,55.85327969088749,7.257237563722644,0,0.04909072215653057,1,0,0.3,0.04909072215653057,1,6.4112064386814405
5243,47.85317232526745,M,medio,urbano,3,3.4671704544998345,1,61.31262127478435,5.7810918275796155,1,0.4164560462091551,0,1,0.3,0.29151923234640853,0,6.768227404110461
5244,51.66468358887666,F,medio,urbano,2,3.8740473016706334,0,64.11360673971983,6.037090092483427,1,0.06726461179818141,1,1,0.3,0.047085228258726984,0,6.899189145612952
5245,39.840344375456375,F,medio,urbano,1,0.0,0,57.06214355812001,5.563741594384466,4,0.38590503575029067,1,0,0.3,0.38590503575029067,0,5.774583126764858
5246,32.80213572016181,M,alto,urbano,2,3.270118267233086,3,82.48024771282482,4.699569624040057,1,0.6088792359852095,0,1,0.2,0.48710338878816767,1,5.490948467460896
5247,21.2945560597139,M,medio,urbano,1,0.0,2,79.45882479802907,5.910472725555491,2,0.29892400893277804,1,1,0.3,0.20924680625294462,0,7.405832916866307
5248,49.832479217672876,M,medio,urbano,3,3.463687456427306,2,74.99260531753978,3.8490998719369296,2,0.6797915718453073,0,0,0.2,0.6797915718453073,1,2.3760864166575315
5249,45.08667378932783,F,medio,rural,5,9.222358803047612,1,76.87269865539038,5.42546120939781,6,0.27897166372659477,1,1,0.3,0.19528016460861633,0,7.081243790925167
5250,28.410608405632487,M,medio,urbano,3,5.355110620220606,3,70.69672836216277,6.014321653643213,3,0.39190551554433417,1,0,0.3,0.39190551554433417,1,5.820604275285153
5251,33.53711592044051,F,bajo,urbano,2,8.181629120543041,1,55.66604146243913,6.379644318895872,2,0.10892477838543252,0,0,0.3,0.10892477838543252,0,6.638106630201113
5252,34.398894256582714,M,bajo,urbano,1,0.0,2,47.66945444174084,5.244375083532033,2,0.19675097482729628,0,1,0.3,0.1377256823791074,0,5.855826792310515
5253,22.20418681621098,F,medio,urbano,2,0.0,2,55.95594035342581,3.578510226826377,1,0.3963413437680049,1,0,0.3,0.3963413437680049,1,2.5259065621931844
5254,30.187811240738395,F,alto,rural,2,1.151868409154095,2,65.05482600509225,6.833247443780989,3,0.056242295956282384,0,0,0.3,0.056242295956282384,0,6.690647699960242
5255,26.39403571832375,F,medio,urbano,2,7.1990620167447865,0,63.606938076929424,3.0051309209688184,3,0.17557431605003884,0,0,0.3,0.17557431605003884,0,3.1059441496716396
5256,35.05025185734476,M,alto,rural,1,4.198696726813026,1,55.74228571908351,4.781769107083218,3,0.2415525476385466,1,1,0.3,0.16908678334698263,0,5.2061517910088355
5257,31.135630020045248,F,bajo,rural,4,8.693202379399082,2,59.34361305805856,5.145980472191633,5,0.3374777398227339,0,0,0.3,0.3374777398227339,1,4.987641441170917
5258,20.475940949599014,M,medio,urbano,4,2.977520827592609,0,86.56654470646131,7.25172832192402,2,0.3144440564890823,1,0,0.3,0.3144440564890823,0,8.200520019018192
5259,64.27108276683379,M,medio,urbano,3,9.51695246271613,1,52.90122991145603,4.772395670246406,6,0.2626419024485133,1,0,0.3,0.2626419024485133,0,4.237945121446626
5260,55.030488772350765,M,alto,rural,1,9.727611578541339,0,60.61576883504246,7.002071476988318,1,0.0395116213528444,0,0,0.3,0.0395116213528444,0,6.914113662172136
5261,30.651766941760172,F,bajo,rural,4,0.0,1,56.6421984811271,3.654738357786622,5,0.5630407749172666,1,0,0.2,0.5630407749172666,1,2.423818310181111
5262,43.269056759843316,F,medio,urbano,1,0.0,0,65.78725187275332,6.600896041928803,3,0.13780423943682443,1,0,0.3,0.13780423943682443,0,6.523921879619191
5263,45.00958107785554,F,bajo,rural,1,6.779689347538138,3,49.56549040522476,5.819297701517277,2,0.06993102444560217,0,0,0.3,0.06993102444560217,0,4.889634536128243
5264,54.29303025728172,F,medio,rural,2,7.901812182581891,2,68.68459946552106,4.9134148628459595,3,0.15680020964721503,1,1,0.3,0.10976014675305051,0,5.742095107566117
5265,30.176739680079056,M,alto,urbano,2,8.836200539853458,1,81.56161538367843,8.044541881791014,2,0.034134750288376474,0,0,0.3,0.034134750288376474,0,7.058598223462482
5266,53.105281407789114,F,medio,rural,2,3.4842070989224476,2,84.95402130195926,5.520388643122124,3,0.37744748185804555,0,0,0.3,0.37744748185804555,1,5.972542676090236
5267,33.42513634951678,F,alto,urbano,1,4.802384626045913,0,46.4036725347854,7.423521837110469,2,0.062114187944094894,1,0,0.3,0.062114187944094894,0,6.51683925598587
5268,23.96965114997664,F,alto,urbano,1,3.8797659292509774,0,95.45369609406569,6.699242187776449,3,0.23333276618285315,0,1,0.3,0.1633329363279972,0,7.4924212736014795
5269,48.689638711773966,M,bajo,urbano,4,7.766366074234972,1,72.38273698472983,2.0182561697665884,3,0.27814319257207,0,1,0.3,0.19470023480044898,0,3.527768916364713
5270,55.48910108946914,Otro,medio,urbano,2,11.394658232627137,1,83.99979210284857,7.265932325726146,0,0.06229627694410175,0,0,0.3,0.06229627694410175,0,7.6458509343650105
5271,71.05490768236822,F,bajo,rural,2,9.313864804575466,1,46.58744290799796,6.102170280612024,1,0.13855681482646992,0,1,0.3,0.09698977037852893,0,7.701777245327861
5272,25.60329681891744,F,bajo,urbano,2,4.617354280538823,2,52.05912874203829,4.919532737968911,2,0.16499090214117995,0,0,0.3,0.16499090214117995,0,5.168788789092524
5273,48.38703622096946,M,medio,urbano,1,8.36198257665541,0,45.28475137653148,4.237462831528423,1,0.08025168065487454,0,1,0.3,0.05617617645841217,0,5.7219659227888595
5274,35.0823850744776,F,medio,rural,3,7.514039788248142,2,49.658919742678826,4.938696183894866,1,0.25927931025572526,1,1,0.3,0.18149551717900766,0,6.076777421804695
5275,49.40030452628837,F,medio,urbano,2,5.346570194008423,0,60.50671691943486,5.503674301022897,1,0.07712181889912481,0,0,0.3,0.07712181889912481,0,5.157791494101376
5276,22.354125385224993,M,bajo,urbano,3,0.0,2,51.48623810699396,1.819642954793105,6,0.48644394798140733,1,1,0.3,0.3405107635869851,1,1.8100231084657137
5277,24.84676269161723,M,alto,urbano,3,0.08368384814272378,2,72.93972133096239,8.47568224970003,0,0.05487560896132154,0,0,0.3,0.05487560896132154,0,9.014561920659068
5278,30.689502122002196,M,medio,urbano,4,0.0,2,62.17794254119161,6.912754197224983,2,0.13642084229612159,0,0,0.3,0.13642084229612159,0,6.699956445419423
5279,40.94756854801702,F,bajo,rural,2,3.494579758731501,5,54.569151397421095,2.0203864268112954,5,0.8339350432234173,1,1,0.2,0.6671480345787338,1,2.7611594723097608
5280,32.30702480153973,M,medio,urbano,2,2.458555035367329,0,62.79232520889388,4.9814144803833225,1,0.05515901269380148,0,1,0.3,0.038611308885661035,0,5.66813874913871
5281,47.90865212696104,M,bajo,urbano,5,3.8475560368036636,0,67.07062004322417,6.044862700434718,0,0.2506819031000961,1,0,0.3,0.2506819031000961,0,5.678764281366537
5282,52.32273541909497,F,medio,urbano,3,7.4878678202148015,0,56.976748947378816,7.230872508958901,0,0.03466162671311255,0,0,0.3,0.03466162671311255,0,7.148985964774705
5283,47.19493049494427,F,medio,urbano,5,2.901934826238179,5,66.33324029150924,3.2834709854728863,1,0.4776527453412356,0,0,0.3,0.4776527453412356,1,3.089019419056625
5284,59.42545167593042,M,medio,urbano,4,8.665489065336748,0,71.13458839694829,6.542351772393029,0,0.11032160961906216,1,0,0.3,0.11032160961906216,1,5.968555268092807
5285,44.98991955346412,M,bajo,urbano,3,4.512317179563313,2,44.53907512434928,3.6939028428635603,4,0.3701064190188666,0,1,0.3,0.2590744933132066,1,3.827367936004012
5286,25.397239475917996,F,medio,urbano,2,1.7157548168020265,1,63.466726627464006,4.316888382287544,2,0.17259131979639628,1,1,0.3,0.12081392385747738,0,6.00919337753155
5287,56.36051816246008,F,bajo,urbano,3,9.452177552791618,0,43.88888867036473,4.943406101015705,0,0.2674687470327153,0,0,0.3,0.2674687470327153,1,4.311472407253887
5288,32.73812517272803,M,medio,urbano,3,2.292931830234162,1,76.52190270071569,4.714111968686844,2,0.22378383231199275,0,0,0.3,0.22378383231199275,1,4.577794118453279
5289,50.92502199622684,F,bajo,urbano,3,4.851116686280662,1,48.790310038242055,3.026700087761654,4,0.34745467262840857,0,0,0.3,0.34745467262840857,0,3.020529637704879
5290,58.884810598661275,M,medio,urbano,3,6.813376407736573,1,80.45494215949276,5.604271006732467,0,0.3387789923496292,0,0,0.3,0.3387789923496292,0,5.871313433449869
5291,45.48025612876479,Otro,bajo,rural,3,9.165421053963165,5,61.127170033609104,5.301251082724381,4,0.2511459179261685,0,0,0.3,0.2511459179261685,0,5.380239600441448
5292,22.046094242024203,M,medio,urbano,3,5.2381639329330625,2,57.06180285392294,3.419371900531809,1,0.08233848443441438,0,0,0.3,0.08233848443441438,0,3.687287287803654
5293,28.9814540018825,M,medio,urbano,2,1.2515938217366311,0,63.77073751536656,5.269049845666927,1,0.410687899420442,0,1,0.3,0.2874815295943094,0,6.382545032817425
5294,55.87293360262163,M,bajo,rural,1,7.710987341430782,2,57.6013173648675,3.6693206561294396,4,0.20096045076320102,0,0,0.3,0.20096045076320102,0,3.910446826454802
5295,37.970527772286204,M,bajo,rural,4,0.0,1,53.1749068564383,3.5505880730581016,2,0.7018301052067522,1,1,0.2,0.5614640841654017,0,3.5214300953784266
5296,40.95488241930599,F,medio,urbano,4,4.645154651557448,1,65.15939066655416,1.0690938220451098,3,0.5483756013993225,0,0,0.2,0.5483756013993225,1,1.0944573034049245
5297,49.10589299396331,F,bajo,urbano,3,2.4665121009492745,3,58.32913798105976,3.1088552544388466,3,0.470175712083755,0,0,0.3,0.470175712083755,0,3.1056833953430916
5298,48.35587434496388,F,medio,urbano,2,5.206162528952729,1,70.87173456908626,4.500665386460183,3,0.12592567103078006,0,0,0.3,0.12592567103078006,0,4.636726033659483
5299,43.34559774862553,M,medio,rural,1,8.901236791512769,1,53.88280505746431,7.002508833402487,2,0.13365141739447797,0,0,0.3,0.13365141739447797,0,6.347072604017307
5300,37.49597954535441,M,medio,urbano,1,0.0,1,58.79039867411985,5.490794928197086,1,0.11800286012849734,0,0,0.3,0.11800286012849734,0,5.975095873095856
5301,36.24797865121171,M,alto,rural,1,1.5435634486768537,0,78.6570575691209,7.625956552799114,0,0.11678861674272653,0,0,0.3,0.11678861674272653,1,7.720901858703
5302,50.29478590349612,M,medio,urbano,2,4.3676648998691014,2,53.67667790092632,5.016701344830059,1,0.2180591663869734,1,0,0.3,0.2180591663869734,0,4.698174128638238
5303,46.64283437281352,F,medio,urbano,1,1.3220065689894458,0,44.42042483142741,5.547000807443261,0,0.3011241771284503,0,0,0.3,0.3011241771284503,0,5.642423475088524
5304,36.91239999258652,M,medio,rural,2,6.970596430282146,1,71.7006277438751,8.279758624401296,0,0.029399509894554865,1,0,0.3,0.029399509894554865,0,7.212031009403957
5305,52.98534775591769,F,alto,rural,3,8.428783652586759,2,81.38920827088057,4.714289634866074,4,0.13146525675595797,1,0,0.3,0.13146525675595797,0,4.474448298129105
5306,38.451590618442594,F,bajo,rural,5,10.116880768812887,4,50.31901543611154,3.792179973951201,3,0.23547781760710315,0,0,0.3,0.23547781760710315,1,2.7965709774353478
5307,29.78005390798728,M,alto,rural,2,0.0,0,85.94722263535873,5.545745617145168,2,0.2648581036711192,0,0,0.3,0.2648581036711192,0,6.304692564918925
5308,30.89235161315986,F,alto,rural,2,0.0,1,77.03313271833572,5.045029456632397,2,0.5136817473628592,1,0,0.2,0.5136817473628592,1,4.601593377370568
5309,28.25510996428281,M,medio,urbano,5,5.474978449262592,1,79.81775603114374,7.156799590473716,1,0.07110416633955925,0,1,0.3,0.049772916437691474,1,8.694466489051802
5310,36.73107980075575,M,medio,urbano,4,3.263702486256081,0,68.83337970442486,6.099468194680858,0,0.09645804710122839,1,0,0.3,0.09645804710122839,0,6.030914338405362
5311,54.80469134003432,F,alto,urbano,2,6.561066035358186,2,64.73307492478158,3.803305724124412,2,0.29667689704135375,0,0,0.3,0.29667689704135375,0,3.4523593525292195
5312,30.338857827633895,M,medio,urbano,2,7.501850794173484,1,63.049083211604575,5.87423107997861,0,0.05597729416600707,1,0,0.3,0.05597729416600707,0,5.631177564050089
5313,42.261709132217234,M,medio,urbano,2,5.961628913784459,0,70.9478649736033,7.549872101706202,0,0.02513922614617738,0,0,0.3,0.02513922614617738,0,6.675366130127333
5314,32.119727852471044,F,medio,urbano,1,6.136533012722954,1,46.27794858451145,4.493465423100286,5,0.3221871412401964,1,1,0.3,0.22553099886813743,0,6.273310298943027
5315,36.87629150474275,M,medio,urbano,2,2.5073162459153275,1,59.649166031423185,4.49557512271306,2,0.39979678356475906,0,0,0.3,0.39979678356475906,1,3.612492948900996
5316,21.87950545617697,F,bajo,urbano,2,0.0,3,58.81485135713679,3.2446945697051914,2,0.4160609691434156,0,0,0.3,0.4160609691434156,0,2.796907739668718
5317,37.35354125012155,M,medio,rural,3,3.374588698663298,0,76.04722045955526,5.636321110621668,2,0.27935172814368353,0,0,0.3,0.27935172814368353,0,4.413738819523181
5318,37.675535442340454,M,medio,urbano,2,6.546206912566686,1,53.54749258894693,6.19174613124303,0,0.034068999950906904,0,0,0.3,0.034068999950906904,0,6.3739285849458005
5319,46.48345532842834,F,alto,urbano,3,6.449391332055515,1,76.31733206572721,5.861345587968294,1,0.12026502457925015,0,0,0.3,0.12026502457925015,0,6.348059404119278
5320,42.67937095906445,F,medio,urbano,2,6.939757116512621,0,55.3007080092943,6.317655921886416,1,0.022400519428069844,0,0,0.3,0.022400519428069844,0,6.4668307718739975
5321,25.619294500575457,M,alto,urbano,3,0.0,0,76.49625093888442,8.369843720233169,0,0.09303135564191434,1,0,0.3,0.09303135564191434,0,8.152272881959075
5322,53.01037892852251,M,medio,urbano,3,1.9561708059269058,1,67.13656080784286,5.714519615220413,0,0.08424888953356721,0,0,0.3,0.08424888953356721,0,5.810229437414901
5323,42.523636482663946,F,medio,urbano,3,0.0,0,66.86392381756637,7.167706603601012,0,0.16834113089205835,0,1,0.3,0.11783879162444083,0,8.434641062718576
5324,42.38072220612984,M,bajo,urbano,1,4.3382628783679795,2,56.90736500451472,3.8852066645967214,6,0.0999190552610758,0,1,0.3,0.06994333868275306,0,4.905379771510942
5325,39.88981175937833,F,medio,rural,2,0.7849827282970079,0,61.055490482486725,6.7726408911368,1,0.23863933398439693,1,0,0.3,0.23863933398439693,0,6.38307589864593
5326,33.78691063333336,F,alto,rural,2,8.826346417217618,3,54.164437852118525,5.27627369433495,2,0.07789140467524276,1,1,0.3,0.05452398327266993,0,6.513128626220136
5327,42.61362807698471,F,bajo,urbano,3,5.458570716434464,2,47.51683739979159,4.301519849795411,2,0.19357627352736526,1,0,0.3,0.19357627352736526,0,4.358428082289705
5328,45.70706123114299,F,alto,urbano,1,6.791477604935625,1,93.01447878221404,6.26014266993639,1,0.060990153858368916,0,0,0.3,0.060990153858368916,0,5.813031321784551
5329,19.037251703853343,F,bajo,urbano,3,0.0,3,47.42429423264944,1.9223156770467007,5,0.798989782281186,1,0,0.2,0.798989782281186,1,2.1738081861849468
5330,33.53486995184685,F,bajo,rural,1,0.3440097180888735,5,50.35815688969129,3.933589252565116,1,0.4748775168280804,0,1,0.3,0.3324142617796563,0,4.692082943031691
5331,36.940636355156926,F,bajo,urbano,2,9.041843181659914,4,63.98811050086199,1.7300788654373513,4,0.6767181351265138,0,0,0.2,0.6767181351265138,1,1.0
5332,43.07404726833134,F,medio,urbano,3,10.962046427450419,0,83.09051549705742,7.980712205320683,0,0.047511403315749316,0,0,0.3,0.047511403315749316,0,7.138400578755819
5333,54.319732071125514,M,bajo,urbano,2,9.111412451699609,2,51.828049468943455,4.4266789537091285,1,0.1301836090640909,0,0,0.3,0.1301836090640909,0,5.1191966468290016
5334,30.739110224838612,M,medio,urbano,2,0.0,2,69.09144032825326,3.8868201315215343,3,0.27825043802574984,0,1,0.3,0.19477530661802486,0,5.747436473821727
5335,34.024457838185896,F,medio,urbano,3,2.5284571757658254,1,64.58619608701531,6.636806183836418,0,0.16233516752855517,0,1,0.3,0.11363461726998861,0,7.621614108592432
5336,33.8495906722414,F,medio,urbano,3,4.7097205939253275,0,57.77874108626371,6.592943841289864,2,0.1698509814206195,0,0,0.3,0.1698509814206195,0,6.877373991283873
5337,30.3816689187455,M,medio,rural,2,2.392434973587724,0,59.93979783253883,6.014902172605598,1,0.0922365939065631,1,0,0.3,0.0922365939065631,0,6.223748348842589
5338,35.83376205865285,M,medio,urbano,2,0.0,2,53.6857626636512,1.0,2,0.43076369458494834,0,0,0.3,0.43076369458494834,0,1.0
